Images,Posted-by,air-conditioning,balcony,bathrooms,bedrooms,dishwasher,fridge,furnished,heat_added,hydro_added,lat,laundry_in_building,laundry_in_unit,location,long,move-in-date,parking,pet_limited,pet_yes,postal_code,price,product-link-href,size,smoking_outdoors,smoking_yes,sublocality,title,type,water_added,wifi_cable,wifi_internet,yard
,Kijiji User,0,1,1.0,0.0,0,1,0,1,0,45.4384304,1,0,"475 32e Avenue, Lachine, QC H8T 1Y2, Canada",-73.69263769999999,01-Jul-22,0,0,0,H8T 1Y2,730.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-renover-a-louer-eau-chaude-et-chauffage-inclus/1551353573,600,1,0,Lachine,"APPARTEMENT RENOVER A LOUER, EAU CHAUDE ET CHAUFFAGE INCLUS!",Apartment,1,0,0,0
3.0,Kijiji User,0,0,1.0,0.0,0,1,0,0,0,45.4348757,0,0,"LaSalle, QC H8N 1M6",-73.63155979999999,01-Jun-22,0,0,0,H8N 1M6,750.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent/1621095926,300,0,0,Lasalle,Studio for rent,Basement,0,0,0,0
2.0,Immeubles C. Dominique inc.,0,0,1.0,0.0,0,1,1,1,0,45.5070619,1,0,"Montreal, QC H2X 2B4",-73.57380950000001,01-Sep-22,0,0,0,H2X 2B4,900.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/mcgill-ghetto-loft-studio-for-student-september-2022/1617802566,750,1,0,Le Plateau-Mont-Royal,"McGill Ghetto, LOFT/Studio for student, September 2022",Apartment,0,0,1,0
4.0,Kijiji User,0,1,1.0,2.0,0,1,1,0,0,45.45974959999999,0,1,"Montreal, QC H4E 3T6",-73.5901892,01-Jul-22,0,0,0,H4E 3T6,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-sunny-4-1-2-condo-near-montreal-downtown-1250-m/1620754751,700,0,0,Southwest,Beautiful Sunny 4 1/2 condo near Montreal downtown ($1250/m),Duplex/Triplex,1,0,0,0
7.0,Kijiji User,1,1,2.0,2.0,1,1,1,1,0,45.5008685,1,1,"3510 Rue de la Montagne, Montreal, QC",-73.58180469999999,01-Jun-22,0,0,0,H3G 2A6,2090.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-4-1-2-downtown/1619803052,1086,0,0,Ville-Marie,"Beautiful 4 1/2, DOWNTOWN!!",Apartment,1,0,0,1
7.0,Kijiji User,0,1,1.0,1.0,1,1,1,1,0,45.4557676,1,0,"H3E 1G1, Canada",-73.54883459999999,01-Jul-22,0,0,0,H3E 1G1,1126.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-for-rent-in-nuns-island/1620172244,750,0,1,Verdun,3-1/2 for rent  in Nuns Island,Apartment,1,0,0,0
7.0,Ryma Irt,0,0,1.0,2.0,0,1,0,1,1,45.5330112,0,1,"H2S, Canada",-73.60469049999999,24-Jun-22,0,0,0,H2S,1260.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cessation-bail-petite-italie/1620493456,900,1,0,Rosemont-La Petite-Patrie,Cessation bail petite italie,Apartment,1,1,1,0
4.0,Jean,0,0,1.0,1.0,0,1,1,1,1,45.5714177,0,0,"Montréal, QC H2B 2J2",-73.65237789999999,01-Jun-22,0,0,0,H2B 2J2,835.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-3-1-2/1619459812,560,0,0,Ahuntsic-Cartierville,Ahuntsic 3 1/2,Basement,1,0,0,0
,Michelle Morris,0,0,1.0,0.0,0,1,1,0,0,45.552108,1,0,"Rue de Bellechasse, Montreal, QC",-73.5840859,31-May-22,0,0,0,,1090.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/newly-renovated-studio/1619347348,250,0,0,Rosemont—La Petite-Patrie,newly renovated studio,Apartment,1,0,0,0
2.0,Atria Immobilier,0,1,1.0,1.0,0,1,0,1,0,45.5597716,1,0,"Montréal, QC H1X 2J2",-73.57572549999999,01-Feb-22,0,0,0,H1X 2J2,875.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-chauffe-nouvelle-fenestration-renove-rosemont/1599875014,500,1,0,Rosemont-La Petite-Patrie,"*** 3 1/2 CHAUFFÉ, NOUVELLE FENESTRATION, RÉNOVÉ - ROSEMONT ***",Apartment,1,0,0,1
8.0,LaCité Apartments,1,0,1.0,0.0,0,1,0,1,1,45.5100707,1,0,"350 Prince-arthur West, Montreal, QC, H2X 3R4",-73.5756385,,0,0,0,H2X 3R2,1225.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-for-rent-in-the-heart-of-montreal-1-month-free/1552598163,365,0,0,Le Plateau-Mont-Royal,Studio for rent in the heart of Montreal - 1 Month FREE,Apartment,1,0,0,0
7.0,Gestion Immo,0,1,1.0,2.0,0,1,1,0,0,45.5597396,0,1,"Montréal, QC H2A 2X4",-73.5955535,01-Jul-22,0,0,0,H2A 2X4,1360.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-renove-et-meuble-pres-metro/1620756677,820,0,0,Villeray—Saint-Michel—Parc-Extension,GRAND 4 1/2 RÉNOVÉ ET MEUBLÉ PRÈS MÉTRO,Apartment,1,0,0,0
,Mme François,0,1,1.0,3.0,0,0,0,0,0,45.578558,0,0,"Saint-Léonard, QC H1R 2T2",-73.5989366,30-Jun-22,0,0,0,H1R 2T2,1400.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tres-grand-5-1-2-saint-leonard-2e-etage/1609916042,1200,0,0,Saint-Leonard,Très grand 5 1/2 Saint Leonard 2e etage,Duplex/Triplex,0,0,0,0
,5125-5135 Bourret,0,1,1.0,1.0,0,1,0,1,0,45.49053319999999,1,0,"5125 Bourret, Montreal, QC, H3W 1L3",-73.6373053,01-Aug-21,0,0,0,H3W 1L3,1100.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-renovated-3-1-2-heat-hot-water-included-cdn/1579585156,850,0,1,Côte-Des-Neiges—Notre-Dame-De-Grâce,Beautiful Renovated 3 1/2 heat & hot water included - CDN,Apartment,1,0,0,0
,JWong,0,1,1.0,3.0,0,1,1,0,0,45.4673269,0,1,"Av. Montclair, Montréal, QC H4V 1H8, Canada",-73.6456392,01-Jul-22,0,0,0,H4V 1H8,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-ndg-upper-duplex-avenue-montclair-and-fielding/1620401249,800,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,5 1/2 NDG Upper Duplex Avenue Montclair and Fielding,Apartment,1,0,0,0
27.0,Kijiji User,0,0,2.5,5.0,1,1,0,0,0,45.5735178,0,0,"Montréal, QC H1T 2M5",-73.5616389,22-May-22,3,0,0,H1T 2M5,3200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/maison-a-louer/1617780310,2450,1,0,Rosemont—La Petite-Patrie,Maison à Louer,House,1,0,0,1
7.0,Kijiji User,1,1,1.0,0.0,1,1,1,1,1,45.4951391,0,1,"1400 Boulevard René-Lévesque O, Montréal, QC H3G 1T6加拿大",-73.5733611,01-Aug-22,0,0,0,H3G 1T6,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/luxury-apartment-studio-downtown-in-montrealjuly-1st-or-aug-1st/1620183138,330,0,0,Ville-Marie,Luxury apartment Studio Downtown in MontrealJuly 1st or Aug. 1st,Condo,1,0,0,0
9.0,1680 Lincoln,1,1,1.0,0.0,1,1,1,1,1,45.4953177,0,1,"1680 Lincoln, Montreal, QC, H3H 1G9",-73.5810116,06-Mar-22,0,0,0,H3H 1G9,1643.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-studio-wi-fi-utilities-incl-2-min-to-concordia/1608238306,500,0,0,Ville-Marie,Furnished Studio - Wi-Fi+Utilities Incl. - 2 min to Concordia,Condo,1,0,1,0
7.0,MICHAEL,0,0,1.0,0.0,0,1,0,1,1,45.59216319999999,0,1,"Montréal-Nord, QC H1H 1S6",-73.6399907,08-Jun-22,0,0,0,H1H 1S6,1000.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-grand-2-moderne-renovee-style-condo-toute-inclus/1620344774,900,0,0,Montréal-Nord,A LOUER GRAND 2 ½ MODERNE - RENOVEE – STYLE CONDO – TOUTE INCLUS,Apartment,1,0,0,0
,Kijiji User,0,0,2.0,3.0,0,0,0,1,0,45.4412284,0,0,"Lasalle, QC H8N",-73.62187639999999,01-Jul-22,2,0,0,H8N,1850.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-apartment-additional-basement-room-and-garage-parking/1620184372,1500,0,0,Lasalle,5 1/2 Apartment + additional basement room and Garage Parking,Duplex/Triplex,1,0,0,0
,James,0,0,1.0,2.0,1,0,0,0,0,45.5400265,0,1,"Rue de Reims, Montréal, QC",-73.6441803,01-Jul-22,1,0,0,,1295.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-sousol-villeray-stationnement-inclus-tres-grand-1000-pi-ca/1620604332,1000,1,0,,"4 ½ SouSol Villeray, Stationnement Inclus,Tres Grand 1000 pi.ca!",Apartment,0,0,0,0
7.0,Adriana,1,1,1.0,3.0,1,1,0,1,1,45.4934165,1,0,"H3H 2P7, Canada",-73.5771458,01-Jul-22,0,0,0,H3H 2P7,1750.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-a-louer/1620961476,800,0,0,Ville-Marie,Appartement 5 1/2 à louer,Apartment,1,0,0,0
,Kijiji User,1,1,1.5,2.5,0,0,0,0,0,45.4460781,0,0,"Brossard, QC J4Y",-73.4583894,30-Jun-22,1,0,0,J4Y,1550.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/lumineux-condo-secteur-c-brossard/1619825845,1050,1,0,,LUMINEUX CONDO SECTEUR C BROSSARD,Condo,0,0,0,0
5.0,Kijiji User,0,1,1.0,1.0,0,1,0,1,0,45.4696456,1,0,"Grand Boulevard, Montréal, QC",-73.6296449,01-Jul-22,0,0,0,,860.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ndg-3-1-2-860-heating-and-hot-water-included-2st-floor-balcon/1620988726,700,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,NDG 3 1/2 $860 Heating and hot water included. 2st floor. Balcon,Apartment,1,0,0,0
,Kijiji User,0,1,1.0,3.0,1,1,0,0,0,45.5236314,0,1,"5436 waverly, Montreal, QC, H2T 2X9",-73.59999789999999,01-Sep-22,0,0,0,H2T 2X9,2250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-plus-bureau-renove-au-plateau-mont-royal/1620781450,1200,1,0,Le Plateau-Mont-Royal,"5 1/2 plus bureau, rénové au Plateau Mont-Royal",Apartment,0,0,0,0
4.0,Irwin,1,1,1.0,3.0,0,1,1,0,0,45.5053588,0,1,"3124 Avenue de Kent, Montreal, QC",-73.6296169,15-Jun-22,0,0,0,H3S 1N1,1790.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/near-concordia-u/1619850719,800,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Near Concordia U.,Apartment,1,0,1,0
,Kijiji User,0,1,1.0,1.0,0,0,0,0,0,45.570688,0,0,"H1T 2A2, Canada",-73.5676091,01-Jul-22,0,0,0,H1T 2A2,1000.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-a-louer-rosemont/1620684626,800,0,0,Rosemont—La Petite-Patrie,3 1/2 à louer (Rosemont),Apartment,0,0,0,0
7.0,Cote de Liesse,0,1,2.0,2.0,0,1,0,1,0,45.5173777,0,1,"Chem. de la Côte-de-Liesse, Mont-Royal, QC H4N 2P2, Canada",-73.6564344,01-Aug-22,0,0,0,,1490.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-4-1-2-renove-large-renovated-4-1-2-great-view/1570018380,1111,1,0,,GRAND 4 1/2 RÉNOVÉ  / LARGE RENOVATED 4 1/2 - Great View,Apartment,1,0,0,0
,louis,0,1,1.0,2.0,0,1,1,0,0,45.5638236,0,0,"Montreal, QC H2A 1M2",-73.59964579999999,01-Jul-22,0,0,0,H2A 1M2,1050.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-saint-michel-4-1-2-1050-peole-frigo-inclu/1620283939,800,1,0,Villeray—Saint-Michel—Parc-Extension,"metro saint michel 4 1/2,,1050$ peole frigo inclu",Apartment,1,0,0,1
7.0,Kijiji User,0,1,1.0,2.0,0,0,0,0,0,45.4496836,1,0,"Av. Hillcrest, Lachine, QC H8R 1J4, Canada",-73.651104,01-Jun-22,1,0,0,H8R 1J4,1145.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-145-2br-4-1-2-2-bed-2-cac-ndg-june-or-july-1st-loy/1580630681,900,0,0,Lachine,"$1 145 / 2br - 4 1/2, 2 bed,2 cac, NDG   June or July 1st, LOY",Apartment,0,0,0,1
,Fanfan,0,1,1.0,2.0,0,1,0,0,0,45.5325888,0,0,"8659 Avenue d'Outremont, Montréal, QC",-73.6461881,01-Jul-22,0,0,0,H3N 2M9,1080.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/transfert-bail-a-tres-bas-prix/1620740370,870,1,0,Villeray—Saint-Michel—Parc-Extension,Transfert bail à très bas prix!,Apartment,1,0,0,1
,David,0,1,1.0,2.0,0,1,0,0,0,45.4451295,0,0,"Rue Camille, Lachine, QC",-73.6444696,01-Jul-22,0,0,0,H8R,875.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-lachine/1619690551,500,0,0,Lachine,4 1/2 Lachine,Apartment,1,0,0,0
7.0,Kijiji User,1,0,2.0,4.0,0,0,0,0,0,45.4601881,0,0,"159 Avenue Broadview, Pointe-Claire, QC H9R 3Z5, Canada",-73.7994514,01-Jul-22,1,0,0,H9R 3Z5,2800.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/house-to-rent-in-pointe-claire/1619518972,2500,0,0,,House to rent in Pointe-Claire,House,0,0,0,0
6.0,Bertrand,0,1,1.0,3.0,0,0,0,0,0,45.553055,0,0,"Montreal, QC H1X 2M3",-73.5584063,01-Jul-22,0,0,0,H1X 2M3,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-et-propre-5-a-10-minutes-du-metro-pie-ix-h1x-2m3/1616941466,1000,1,0,Rosemont-La Petite-Patrie,Beau et propre 5 ½ à 10 minutes du métro PIE IX - H1X 2M3,Duplex/Triplex,1,0,0,0
7.0,Thomas,0,1,1.0,3.0,0,1,0,0,0,45.52656899999999,0,1,"Montreal, QC H2J 2X4",-73.5819932,01-Jul-22,0,0,0,H2J 2X4,1950.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-apartment-in-the-heart-of-plateau-for-rent-starting-july-1/1620588136,990,0,0,Le Plateau-Mont-Royal,5 1/2 apartment in the heart of Plateau for rent starting July 1,Duplex/Triplex,1,0,0,0
4.0,Kijiji User,0,0,1.0,1.5,0,0,0,1,1,45.5519101,0,0,"Avenue Bourbonnière, Montréal, QC",-73.5553705,01-Jul-22,1,0,0,,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-salon-double-dans-rosemont/1620198963,900,0,0,,3 1/2 salon double dans Rosemont,Apartment,1,0,0,0
3.0,Kijiji User,1,1,1.0,1.0,0,1,1,0,0,45.4744041,1,0,"5700 Cavendish Boulevard, Côte Saint-Luc, QC",-73.65909429999999,01-Jul-22,0,0,0,H4W 1S8,1250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-furnished-apartment-for-rent-in-cote-st-luc/1619123568,750,0,0,,Beautiful furnished apartment for rent in Cote St-Luc,Apartment,1,0,0,0
4.0,Kijiji User,0,0,1.0,2.0,0,0,0,0,0,45.5371333,0,0,"Rue Saint-Denis, Montreal, QC",-73.6119068,01-Jul-22,0,0,0,,1790.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-metro-jean-talon/1620108898,1,0,0,,Grand 5½ - Métro Jean-Talon,Apartment,0,0,0,0
,2054 Claremont,1,0,1.0,2.0,0,0,0,0,0,45.476127,0,0,"2054 avenue Claremont, Montreal, QC, H3Z 2P8",-73.6034198,,0,0,0,H3Z 2P8,1629.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2054-claremont:-apartment-for-rent-in-westmount/1607547450,900,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,2054 Claremont: Apartment for rent in Westmount,Apartment,1,0,0,0
7.0,Kijiji User,0,1,2.0,3.5,0,0,0,0,0,45.5325394,0,0,"H3M 1Z8, Canada",-73.69378139999999,12-Jun-22,0,0,0,H3M 1Z8,1800.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-5-1-2-apartment-for-rent-upper-duplex/1620987892,1600,0,0,Ahuntsic-Cartierville,Beautiful 5 1/2 Apartment for Rent ( Upper Duplex ),Duplex/Triplex,0,0,0,0
,4875 Dufferin,1,0,1.0,0.0,0,0,0,0,0,45.4786701,0,1,"4875 avenue Dufferin, Montreal, QC, H3X 2Z2",-73.62950300000001,01-Jul-22,0,0,0,H3X 2Z2,1099.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4875-dufferin:-apartment-for-rent-in-hampstead/1601964374,430,0,0,,4875 Dufferin: Apartment for rent in Hampstead,Apartment,1,0,0,0
7.0,Ysabel St-Arnaud,0,1,1.0,2.0,0,0,0,0,0,45.576813,0,1,"H1N 2X3, Canada",-73.5434306,01-Jul-22,0,0,0,H1N 2X3,1200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renove-a-louer/1620379899,800,1,0,Mercier-Hochelaga-Maisonneuve,4 1/2 renové à louer,Apartment,0,0,0,0
4.0,Kijiji User,0,1,1.0,3.0,1,1,0,0,0,45.5144543,0,1,"85 Rue Roy O, Montréal, QC H2W 1N2, Canada",-73.5769747,01-Jul-22,0,0,0,H2W 1N2,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/large-3-real-bedrooms-apt-with-appliances-close-to-mcgill/1620449792,1300,1,0,Le Plateau-Mont-Royal,Large 3 real bedrooms apt with appliances! Close to McGill!,Apartment,0,0,0,1
7.0,Kijiji User,0,0,1.0,3.0,0,0,0,0,0,45.6040797,0,0,"H1L4M7 , Canada",-73.5141775,01-Jul-22,0,0,0,H1L 4M7,1549.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-logement-tetraultville-montreal/1620214553,1050,1,0,Mercier-Hochelaga-Maisonneuve,5 1/2 logement Tétraultville Montréal,Apartment,0,0,0,0
6.0,Kijiji User,0,1,1.0,1.0,0,1,0,0,0,45.5293706,0,1,"4569 Rue de la Roche, Montreal, QC",-73.579538,01-Aug-22,0,0,0,H2J 3J5,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/plateau-1er-aout-metro-laurier-lumineux-1-cac/1621155474,900,0,0,Le Plateau-Mont-Royal,"Plateau, 1er Aout, Metro Laurier, lumineux, 1 CAC",Apartment,0,0,0,0
6.0,Kijiji User,0,1,1.0,2.0,0,0,0,0,0,45.4433288,0,0,"24e Avenue, Lachine, QC H8S 3W4, Canada",-73.6855938,01-May-22,0,0,0,H8S 3W4,1190.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-a-lachine/1612698833,560,0,0,Lachine,4 1/2 à louer à Lachine.,Apartment,0,0,0,1
7.0,Kijiji User,0,1,1.0,1.0,0,1,1,0,0,45.5277104,0,1,"H2K 4E9, Canada",-73.56099929999999,06-Jun-22,0,0,0,H2K 4E9,1200.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-5-minutes-du-parc-lafontaine/1620278789,500,1,0,Ville-Marie,3 1/2 5 minutes du parc Lafontaine.,Apartment,1,0,0,0
6.0,James,0,0,1.0,1.0,1,1,1,0,0,45.508596,0,1,"488 Rue Prince Arthur O, Montréal, QC H2X 1T5, Canada",-73.577198,01-Aug-22,0,0,0,H2X 1T5,1320.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-3-semi-basement-at-milton-gate-mcgill-university/1621098312,650,0,0,Le Plateau-Mont-Royal,"Furnished 3 ½ semi-basement at Milton Gate, McGill university",Apartment,1,0,0,0
,Place Kingsley,1,0,1.5,2.0,0,0,0,1,0,45.4614176,0,0,"5550 avenue Trent, Montreal, QC, H4W 2B9",-73.6616921,01-Jul-22,0,0,0,H4W 2B9,1499.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/place-kingsley:-apartment-for-rent-in-cote-saint-luc/1604107369,980,0,0,,Place Kingsley: Apartment for rent in Cote Saint-Luc,Apartment,1,0,0,0
4.0,Steve,1,1,1.0,2.0,1,0,0,0,0,45.6111848,0,1,"402 Ave Georges-V, Montréal-Est, QC H1L 3T4, Canada",-73.5096186,01-Jul-22,1,0,0,H1L 3T4,1350.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-41-2-a-louer/1620351467,1050,0,0,,Appartement 41/2 à louer,Condo,0,0,0,0
7.0,Carmen,0,1,1.5,4.0,1,0,0,0,0,45.4632453,0,1,"Pierrefonds, QC H9J 3R6",-73.8859525,01-Jul-22,2,0,0,H9J 3R6,2250.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-6-1-2-ouest-de-l-ile-west-island-pierrefonds/1616048340,1650,0,0,Pierrefonds-Roxboro,"SUPERBE 6 1/2 - Ouest de l’Île (West Island), Pierrefonds",House,1,0,0,1
7.0,Kijiji User,0,1,1.0,3.0,0,1,0,0,0,45.5272659,0,0,"Montréal, QC H2T 2V7",-73.6041985,06-Jun-22,0,0,0,H2T 2V7,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/logement-5-1-2-a-louer-1600-mois/1620215707,1000,0,0,Le Plateau-Mont-Royal,Logement 5 1/2 à louer 1600$/mois,Apartment,0,0,0,1
4.0,Miulvis,0,1,1.0,0.0,0,1,0,1,0,45.6061045,1,0,"Anjou, QC H1K 1L8",-73.55352549999999,01-Oct-22,0,0,0,H1K 1L8,595.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-1-2-anjou-honore-beaugrand-01-oct/1621180752,500,1,0,Anjou,1-1/2 Anjou (Honoré-Beaugrand) 01 - oct.,Apartment,1,0,0,0
4.0,Kijiji User,1,0,1.0,0.0,0,1,1,0,0,45.4747814,1,0,"3433 Bd Décarie, Montréal, QC H4A 3J4, Canada",-73.60953909999999,03-Jun-22,0,0,0,H4A 3J4,790.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-1-a-metro-vandome/1619778918,450,0,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,Studio 1½ a métro Vandome,Apartment,1,0,1,0
7.0,Kijiji User,0,1,1.0,1.5,0,0,0,0,0,45.5449425,0,1,"H1W 3A7, Canada",-73.5506156,01-Jul-22,0,0,0,H1W 3A7,1395.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-entierement-renove-metro-joliette/1619686042,750,1,0,Mercier-Hochelaga-Maisonneuve,3 1/2 entièrement rénové métro Joliette,Apartment,0,0,0,0
27.0,SALIMA JAAFARI,0,1,3.5,3.0,0,1,0,1,0,45.5098778,1,0,"2805 Darlington Place, Montreal, QC",-73.6280797,30-Jun-22,0,0,0,H3S 1L4,1080.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer3-4-5-cotes-des-neiges-chauffes-eau-chaude-internet/1618715440,600,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,"À louer3 ½ 4 ½ 5 ½Côtes Des Neiges chauffés, eau chaude internet",Apartment,1,0,1,0
7.0,GIL,0,1,1.0,1.0,0,1,0,0,0,45.4566389,1,0,"Trenholme Avenue, Montreal, QC",-73.6469858,01-Jul-22,1,0,0,,665.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-a-louer-dans-ndg-avec-stationnement-gratuit-665/1619562365,1,0,1,Côte-Des-Neiges—Notre-Dame-De-Grâce,"3½ à louer dans NDG avec STATIONNEMENT GRATUIT, 665$",Apartment,0,0,0,0
,Real,1,1,1.0,1.0,1,1,0,1,1,45.5101905,0,1,"1255 Rue Saint-Dominique, Montreal, QC",-73.56267439999999,01-Jul-22,0,0,0,H2X 0E2,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/one-bedroom-all-included-downtown-montreal/1619557849,551,0,0,Ville-Marie,"One bedroom, All included,  Downtown Montreal",Apartment,1,0,0,0
,James,1,1,1.0,2.0,1,0,1,0,0,45.53917269999999,0,1,"8570 Rue de Reims, Montréal, QC",-73.6401612,01-Jul-22,1,0,0,H2P 2P7,1595.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-4-villeray-stationnement-inclus-tres-grand-1000-pi-ca/1620593069,1000,1,0,Villeray—Saint-Michel—Parc-Extension,"Condo 4 ½ Villeray, Stationnement Inclus, Tres Grand 1000 pi.ca!",Apartment,0,0,0,0
7.0,Kijiji User,1,0,1.0,1.0,0,1,1,0,0,45.5110406,0,1,"Boul. Saint-Laurent, Montréal, QC H2X 2S9, Canada",-73.5660933,01-Jul-22,0,0,0,,1425.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/furnished-condo-for-rent-downtown-montreal/1620362442,540,0,0,,Furnished Condo for Rent Downtown Montreal,Condo,1,0,0,1
7.0,Kijiji User,0,1,1.5,2.5,0,0,0,0,0,45.4662993,0,0,"Montreal, QC H4B 2S1",-73.6295946,15-Jun-22,0,0,0,H4B 2S1,1600.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ndg-appartement-a-louer-ndg-apartment-for-rent/1620807875,1200,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,NDG Appartement à louer / NDG Apartment For Rent,Apartment,0,0,0,1
3.0,Cogefimo,0,0,1.0,1.0,0,0,0,0,0,45.4959921,1,0,"Montreal, QC H3H 1C9",-73.58180109999999,09-Jun-22,0,0,0,H3H 1C9,1100.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3341-marechal-no-3-beautiful-apartment-well-located-renovate/1620619153,850,0,0,Ville-Marie,"3341 Marechal No 3 - BEAUTIFUL APARTMENT, WELL LOCATED, RENOVATE",Apartment,1,0,0,1
7.0,Richard,1,0,3.5,4.5,1,1,0,0,0,45.4835374,0,1,"Westmount, QC H3Z 2G3",-73.5921733,01-Jul-22,0,0,0,H3Z 2G3,4800.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beautiful-westmount-victorian-home-for-rent/1620027544,3000,0,0,,Beautiful Westmount Victorian Home For Rent,House,0,0,0,1
10.0,Kijiji User,0,1,1.0,2.5,0,1,0,0,0,45.50645069999999,1,0,"5785 Avenue de Darlington, Montreal, QC",-73.62304329999999,01-Jun-22,1,0,0,H3S 2H6,1500.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedrooms-available-near-hec-udem/1616305132,875,1,0,Côte-Des-Neiges—Notre-Dame-De-Grâce,2-Bedrooms available near HEC & UdeM,Apartment,0,0,0,0
,Parc Kildare,1,0,1.0,2.0,0,0,0,1,0,45.4779935,0,0,"5755 avenue Sir Walter Scott, Montreal, QC, H4W 1S4",-73.6602783,31-Aug-22,0,0,0,H4W 3L4,1469.0,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/parc-kildare:-apartment-for-rent-in-cote-saint-luc/1619948603,812,0,0,,Parc Kildare: Apartment for rent in Côte Saint-Luc,Apartment,1,0,0,0
